paradas_nao_planejadas,idade_maquina_anos,temperatura_c,pressao_bar,vibracao_motor_mm_s,velocidade_esteira_m_min,umidade_pct,tamanho_lote,tempo_setup_min,taxa_defeitos_pct,linha_producao_pad_A,linha_producao_pad_B,linha_producao_pad_C,turno_pad_manha,turno_pad_noite,turno_pad_tarde,maquina_M01,maquina_M02,maquina_M03,maquina_M04,maquina_M05,maquina_M06,maquina_M07,maquina_M08,consumo_energia_kwh,falha_24h,data_registro_pad
0.6931471805599453,0.9790505763625049,-1.110601691301456,-1.281680086229992,1.5700337387859227,-1.2757437166672716,0.12064293990189273,1.3806010226004282,0.47523675957312,0.9783475233833975,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,532.26,0,2025-01-11 18:00:00
0.6931471805599453,0.28623793700335765,0.19918031041635612,0.24847895853785607,-0.06097824118216214,-0.06002948850541444,-0.7803293106916412,0.024474206820257038,-0.44097113335398797,-0.6019181788268341,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,485.49,1,2025-12-01 00:00:00
0.6931471805599453,0.05530039055030851,-0.8872244898969952,0.550668502356139,-0.8915995231253089,0.2683530903658906,-0.26349886512389564,-1.5550536097290697,-0.16778289949947625,0.12318553012614886,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,442.34,0,2025-01-12 06:00:00
0.0,-1.330324888167986,0.006284315720857921,-0.6595417712912278,-0.07249465410338428,-0.4000568396771214,0.8881074842711125,-1.6137997988202182,1.8548753890389393,1.6021669047365985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,469.47,0,2025-01-12 12:00:00
0.6931471805599453,0.28623793700335765,-0.5731113580736557,0.23442577247769836,0.16071270755136383,0.38945872229006084,-0.4756368768545553,0.8742254208570086,0.2697748566741841,-0.19562991015952744,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.03,0,2025-12-01 18:00:00
0.0,-1.0993873417149371,1.8797411698625566,2.257831637241055,0.31618428198786275,0.0011055660716877238,0.2631603686321428,1.5485654787342749,-0.033852177609799486,0.3303580183984299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,543.61,0,2025-01-13 00:00:00
0.6931471805599453,-0.6375122488088388,1.302872959310908,1.3351147543922706,0.2470858044605299,0.8459337964657754,0.01744066392481537,-0.671378540019965,-0.9066847799249098,1.8991141379268677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,473.44,0,2025-01-13 06:00:00
0.0,-0.1756371559027406,0.15323102866105984,-0.35288215443940624,-0.6871831937736158,0.7294860734617662,-0.529695211890167,1.5642862898995118,0.8519169148878365,-1.1083398168257428,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,546.75,0,2025-01-13 12:00:00
0.0,-1.0993873417149371,-1.4090445510190241,-0.7812234052504641,-0.9736539651890165,0.21012922886388602,-0.48710379640756396,-0.11287603809707573,0.24922866638429028,-1.0059045309577817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,486.36,0,2025-01-13 18:00:00
0.0,-0.4065747023557897,-0.5783179323539575,-1.2564328112349514,-0.2797900866853829,-1.3968493485914402,0.31803776935011274,-1.4822414317006043,0.5300266003461696,-1.0450371120758792,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.65,0,2025-01-14 00:00:00
0.6931471805599453,-0.6375122488088388,1.673045225861004,2.2602166502988283,0.444304375736459,1.9125949391825006,0.003151801539676747,0.1593422183957103,-0.06581291806074524,-0.21864907552311422,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.4,0,2025-01-14 06:00:00
1.0986122886681098,1.209988122815554,0.9789532701052519,0.962742362500774,1.2360577640704804,-0.11359544108725958,0.4736602489980867,1.6974994792470453,1.4127518128008585,-0.874695288385337,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.14,0,2025-01-14 12:00:00
0.0,1.209988122815554,0.026756767988066216,-1.2632778919682508,1.0661906734824542,-0.04838471620501419,-0.4338645270543092,-0.8170028960768961,1.6296282658608467,-0.8931106206762064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,521.8,0,2025-01-14 18:00:00
0.0,-1.5612624346210353,1.0462848908951925,0.7642350212350855,-1.4227940691166798,-0.32320134249447574,0.1550436985609187,1.6519918679792545,-0.36867898233399166,-0.1265724140687671,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,503.81,0,2025-01-15 00:00:00
1.0986122886681098,0.5171754834564067,0.689609278062002,0.9186491650551416,0.35793127882729286,-0.4769123368597687,1.3901947475564178,0.579667064287307,0.08942496412956202,0.9748946485788593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,553.48,0,2025-01-15 06:00:00
0.6931471805599453,0.5171754834564067,-0.3408374860543092,-0.4377611555323215,1.2360577640704804,1.6540809941136003,-0.1357246186760858,-0.3097998832195167,1.0109596471318276,0.41552893024370074,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,549.59,0,2025-01-15 12:00:00
0.6931471805599453,-0.4065747023557897,-1.6242327715166025,-1.1414354549155177,-0.35464677067332684,1.488725227447907,0.9339751624831472,0.7236365981163184,-0.9964792411918523,1.0865376005922551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.78,0,2025-01-15 18:00:00
0.6931471805599453,0.05530039055030851,0.6627676184227679,0.17418906202466136,-0.23948264146110537,0.501248536373909,-1.7312645679089984,-0.29325166094031996,-0.6441501262207139,-0.9909420734714501,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.36,1,2025-01-16 00:00:00
0.6931471805599453,0.9790505763625049,0.006284315720857921,0.37543443558366946,-0.0033961765760520558,-0.07633216972597578,-0.43222639568959403,-1.3903987980510624,0.32836954750091746,1.0013666887469843,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,457.79,0,2025-01-16 06:00:00
0.0,-0.4065747023557897,0.006284315720857921,0.7081053592220297,-0.7159742260766712,0.6852359387202432,0.003151801539676747,1.3400578780163963,-1.761254101982337,0.86900648790636,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479.08,0,2025-01-16 12:00:00
0.0,-1.5612624346210353,-1.711581901190041,-1.5466642343268533,-2.2015914929143263,0.11231314154051793,1.9201302440418873,-0.38674911681778146,0.12823443467713924,0.8736103209790774,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,506.63,0,2025-01-16 18:00:00
0.6931471805599453,-0.4065747023557897,1.5044634275618698,-0.0010199822602967896,-0.8440943198252676,-0.16483243920902335,-1.8967158357452656,0.28014424103384633,-1.0497471419434286,0.8137604910337518,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,529.51,0,2025-01-17 00:00:00
0.0,-0.8684497952618879,2.431132550926117,2.626268107710906,0.23844849476961297,0.0011055660716877238,-0.06446590431096044,0.9007025765037233,-0.7841686081962849,0.23137560733500698,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,539.16,0,2025-01-17 06:00:00
0.0,-0.4065747023557897,0.4489442280763356,-0.0188422146543869,-0.49140417411283993,-0.42800429319808464,1.4614534619215431,-1.397845498076701,-0.3656351022910445,0.25094189789405563,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,497.23,0,2025-01-17 12:00:00
0.0,-0.8684497952618879,-0.12064488833585627,0.023597285892071315,-0.2754714318399244,0.30095845280701333,-0.7418332236208267,0.8212711095635791,-0.3176939916146259,0.5812669208615255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,468.03,0,2025-01-17 18:00:00
1.3862943611198906,-1.0993873417149371,0.4102740404604908,0.38638656475694877,-2.5240510547085466,0.24972145468524953,-0.17913509984104647,-0.41653591692033554,-0.7582956278312339,0.041467493085416154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,531.84,0,2025-01-18 00:00:00
0.0,1.6718632157216522,2.613053036489475,1.6212391290441939,1.695274729304213,0.6666043030396022,0.3557147907385691,0.20650465189142095,0.5893822611836401,1.4456365802642084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,566.42,0,2025-01-18 06:00:00
0.0,-1.330324888167986,-0.9086068289316344,-1.4692333538849003,-1.211179981689223,-0.6143206500044986,0.21074016496124623,-0.09798263804579868,-0.5908822254691376,-0.28540465507751617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,460.03,0,2025-01-18 12:00:00
1.0986122886681098,0.7481130299094558,0.3238347975544882,0.28085478682453513,0.2657999754575157,0.7807230715835316,1.5687510663104096,1.0165401324581003,-0.12212469885526811,-0.6698247166494149,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,608.65,0,2025-01-18 18:00:00
0.6931471805599453,0.7481130299094558,-1.0432700705115154,-0.0097725463961292,0.6947863567730403,-0.9147557753548421,0.4703839862686557,-1.034612019048333,-0.4204249430640941,0.05873186710810586,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.91,0,2025-01-19 00:00:00
0.0,0.5171754834564067,-0.2907937138455692,-0.0010199822602967896,-0.0033961765760520558,-0.5654126063428146,1.3344982811560908,-1.3117947422248781,1.1821778995476078,-0.1438367880914573,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,451.77,0,2025-01-19 06:00:00
0.0,1.4409256692686032,-0.47459084086675435,-1.2728610049948699,-0.23660353823080016,-0.518833517141212,-0.3241097256183699,-0.25767298304004704,-1.3617448463455166,-0.3141786117819995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,473.1,0,2025-01-19 12:00:00
0.6931471805599453,-1.5612624346210353,0.6691368257947885,-0.0010199822602967896,-0.6958205034645327,-1.0870984054007762,-0.6984227424558654,-1.2753886532106453,-0.815368378636494,0.5432852980116075,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,458.34,0,2025-01-19 18:00:00
0.0,-0.6375122488088388,1.0408255702906026,1.2736505941694387,-0.38775645782184065,1.0997898326145161,-0.1922401507587709,-0.8426526406096511,-0.6905692968756587,0.2233188994577515,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,508.15,0,2025-01-20 00:00:00
1.0986122886681098,-1.0993873417149371,0.7519365216310681,0.6150122612491546,-0.0033961765760520558,-0.9799665002370875,-1.1095937149994597,0.5986975199083832,-0.06200806800706092,-0.7515427536901479,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,552.75,0,2025-01-20 06:00:00
0.6931471805599453,0.28623793700335765,0.440401402315449,0.9271479426876152,-0.4223056965855071,-0.6981630105673852,0.5047847449276811,1.1588548440591921,-1.2247702444128925,-0.8723933718489784,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,505.8,0,2025-01-20 12:00:00
0.6931471805599453,1.4409256692686032,0.6259172043417847,0.7158990800411795,1.2850025189856742,-0.5630836518827349,-0.6304402908201716,-0.5820181397123028,0.46610511944427857,-0.009174670714474765,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,547.31,1,2025-01-21 00:00:00
0.0,-0.4065747023557897,-0.3103562793453467,0.1084762869849853,0.687588598697276,-0.16250348474894363,0.5195279272101208,1.144788855121875,0.8062587142436284,1.0059705218197015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,522.81,0,2025-01-21 06:00:00
